subject,predicate,object,chunk_id
každý,může,pořizovat si opisy,faf42bfed1f14ffab5ae37424fb0e329
každý,může,pořizovat si kopie,faf42bfed1f14ffab5ae37424fb0e329
stavební zákon,upravuje,souhlas jeho manžela,643353a1c8ec44559c8003b2b3a35299
stavební zákon,upravuje,souhlas zletilého potomka,643353a1c8ec44559c8003b2b3a35299
stavební zákon,upravuje,souhlas předka,643353a1c8ec44559c8003b2b3a35299
název právnické osoby,může obsahovat,příznačný prvek názvu jiné právnické osoby,643353a1c8ec44559c8003b2b3a35299
příznačný prvek názvu jiné právnické osoby,nelze použít,bez jejího,643353a1c8ec44559c8003b2b3a35299
právnická osoba,náleží,stejná ochrana,19cbb5daf630496f9a6e28b518fbb66a
kdo,zasahuje,do pověsti právnické osoby,19cbb5daf630496f9a6e28b518fbb66a
kdo,zasahuje,do soukromí právnické osoby,19cbb5daf630496f9a6e28b518fbb66a
zásah,nesmí být,v rozporu s oprávněnými zájmy právnické osoby,19cbb5daf630496f9a6e28b518fbb66a
právnická osoba,určí,její sídlo,19cbb5daf630496f9a6e28b518fbb66a
stavební zákon,zakazuje se,založit právnickou osobu ozbrojenou nebo s ozbrojenými složkami,6d9fe3fb0bde4515b2743f655aa2d147
stavební zákon,zakazuje se,řízení orgánu veřejné moci nebo výkonu veřejné správy bez zákonného zmocnění,6d9fe3fb0bde4515b2743f655aa2d147
právnická osoba,je,veřejně prospěšná,6d9fe3fb0bde4515b2743f655aa2d147
právnická osoba,přispívá,k dosahování obecného blaha,6d9fe3fb0bde4515b2743f655aa2d147
členové orgánů právnické osoby,rozhodují,její vůli,17e1d39403d644d7bdee00686dbd4b18
dobrá víra členů orgánu právnické osoby,přičítá se,právnické osobě,17e1d39403d644d7bdee00686dbd4b18
právnická osoba,tvoří,orgány o jednom členu,17e1d39403d644d7bdee00686dbd4b18
právnická osoba,tvoří,orgány o více členech,17e1d39403d644d7bdee00686dbd4b18
fyzická osoba,musí být,plně svéprávná,17e1d39403d644d7bdee00686dbd4b18
právnická osoba,může,přemístit sídlo do zahraničí,d54dffad08ce4e609f1effcd5de10f69
přemístění sídla,neodporuje,veřejnému pořádku,d54dffad08ce4e609f1effcd5de10f69
přemístění sídla,připouští,právní řád státu,d54dffad08ce4e609f1effcd5de10f69
právnická osoba,zveřejní,záměr s uvedením adresy nového sídla,d54dffad08ce4e609f1effcd5de10f69
právnická osoba,zveřejní,práv,d54dffad08ce4e609f1effcd5de10f69
člen právnické osoby,má právo,ukončit členství v právnické osobě s účinky ke dni přemístění sídla,4494cbee63944544b467810ebb412c7e
právnická osoba,poskytne,plnění nejpozději ke dni účinnosti přemístění sídla,4494cbee63944544b467810ebb412c7e
členové statutárního orgánu,ručí,za splnění tohoto závazku,4494cbee63944544b467810ebb412c7e
členové právnické osoby a jejího statutárního orgánu,ručí,"za dluhy, které vznikly přede dnem účinnosti přemístění sí",4494cbee63944544b467810ebb412c7e
člen voleného orgánu,zmocní,fyzickou osobu,030467e932f44072a4a142df2e7e219e
fyzickou osobu,zastupuje,právnickou osobu,030467e932f44072a4a142df2e7e219e
člen voleného orgánu,hledí se na,povolání do funkce,030467e932f44072a4a142df2e7e219e
povolání do funkce,jako by se,nestalo,030467e932f44072a4a142df2e7e219e
člen voleného orgánu,ztratí,zákonnou způsobilost,030467e932f44072a4a142df2e7e219e
zakladatelské právní jednání,stanoví,vyšší počet zúčastněných,f3b05b7c540a4c4099344152aa4c96c5
zakladatelské právní jednání,vyžádat,vyšší počet hlasů,f3b05b7c540a4c4099344152aa4c96c5
zakladatelské právní jednání,stanoví,"postup, kterým lze způsob rozhodování orgánu měnit",f3b05b7c540a4c4099344152aa4c96c5
zakladatelské právní jednání,připustí,rozhodování orgánu i mimo zasedání v písemné formě,f3b05b7c540a4c4099344152aa4c96c5
člen voleného orgánu,zavazuje se,vykonávat funkci s nezbytnou loajalitou,65da6751e0e94323b3c275dd4ee69954
člen voleného orgánu,zavazuje se,vykonávat funkci s potřebnými znalostmi,65da6751e0e94323b3c275dd4ee69954
člen voleného orgánu,zavazuje se,vykonávat funkci s pečlivostí,65da6751e0e94323b3c275dd4ee69954
člen voleného orgánu,vykonává,funkci osobně,65da6751e0e94323b3c275dd4ee69954
člen,zmocňuje,,65da6751e0e94323b3c275dd4ee69954
statutárnímu orgánu,náleží,veškerá působnost,70482d1af47d47ee8be1ee80a0bf3eac
statutárnímu orgánu,náleží,"působnost, kterou zakladatelské právní jednání, zákon nebo rozhodnutí orgánu veřejné moci nesvěří jinému orgánu právnické osoby",70482d1af47d47ee8be1ee80a0bf3eac
člen statutárního orgánu,může zastupovat,právnickou osobu ve všech záležitostech,70482d1af47d47ee8be1ee80a0bf3eac
působnost statutárního orgánu,tvoří,kolektivní statutární orgán,70482d1af47d47ee8be1ee80a0bf3eac
právnická osoba,zrušuje se,s likvidací,27657ddc883f4d48b6deb5d6f80c3608
právnická osoba,zrušuje se,"uplynutím doby, na kterou byla založena",27657ddc883f4d48b6deb5d6f80c3608
právnická osoba,zrušuje se,"dosažením účelu, pro který byla založena",27657ddc883f4d48b6deb5d6f80c3608
právnická osoba,zrušuje se,dnem určeným zákonem nebo právním jednáním o zrušení právnické osoby,27657ddc883f4d48b6deb5d6f80c3608
právnická osoba,zastupují,její zaměstnanci,c069a3228c7e43fbae7cf8403d23e956
zastoupení právnické osoby,platí,pro zastoupení právnické osoby jejím členem,c069a3228c7e43fbae7cf8403d23e956
zastoupení právnické osoby,platí,pro zastoupení právnické osoby členem jiného orgánu nezapsaného do veřejného rejstříku,c069a3228c7e43fbae7cf8403d23e956
omezení zástupčího oprávnění,má účinky,vůči třetí osobě,c069a3228c7e43fbae7cf8403d23e956
právnická osoba,sestaví,mezitímní účetní závěrku,b08b41b9e5364d01a8f5084a2cbb48b2
údaje,nesmí předcházet,den rozhodnutí právnické osoby o změně právní formy více než tři měsíce,b08b41b9e5364d01a8f5084a2cbb48b2
zákon,stanoví,o přeměně právnické osoby zřízené zákonem,b08b41b9e5364d01a8f5084a2cbb48b2
orgán veřejné moci,rozhoduje,o přeměně právnické osoby zřízené rozhodnutím,b08b41b9e5364d01a8f5084a2cbb48b2
právnická osoba,je,fúze,3240e88538704e0ea43107dd77bfc9c8
právnická osoba,je,rozdělení,3240e88538704e0ea43107dd77bfc9c8
právnická osoba,je,změna právní formy,3240e88538704e0ea43107dd77bfc9c8
právnická osoba,může změnit,právní formu,3240e88538704e0ea43107dd77bfc9c8
zákon,stanoví,změnu právní formy,3240e88538704e0ea43107dd77bfc9c8
kdo,může změnit,rozh,3240e88538704e0ea43107dd77bfc9c8
zúčastněné osoby,podá se,návrh na zápis přeměny,ad4d7d46154a464d8e77b495c9d6266f
orgán veřejné moci,zapíše,všechny zapsané skutečnosti,ad4d7d46154a464d8e77b495c9d6266f
fúze,děje se,sloučením nebo splynutím nejméně dvou zúčastněných právnických osob,ad4d7d46154a464d8e77b495c9d6266f
sloučení nebo splynutí,považuje se,za převod činnosti zaměstnavatele,ad4d7d46154a464d8e77b495c9d6266f
nástupnické právnické osoby,považují se,rozštěpení sloučením,04cd868ad0534015b628c62461de6779
nástupnické právnické osoby,považují se,rozštěpení se založením nových právnických osob,04cd868ad0534015b628c62461de6779
rozdělovaná právnická osoba,neruší se,rozdělením,04cd868ad0534015b628c62461de6779
rozdělovaná právnická osoba,nezaniká,rozdělením,04cd868ad0534015b628c62461de6779
příslušný orgán,povolá,likvidátora,67658cbfad694c148f1b03274d7dd8dc
likvidátor,může být,osoba způsobilá být členem statutárního orgánu,67658cbfad694c148f1b03274d7dd8dc
příslušný orgán,povolá,nového likvidátora,67658cbfad694c148f1b03274d7dd8dc
členové statutárního orgánu,vykonávají,působnost likvidátora,67658cbfad694c148f1b03274d7dd8dc
several likvidátorů,tvoří,kolektivní orgán,67658cbfad694c148f1b03274d7dd8dc
likvidátor,jmenuje,soud,d4c9bf637b8c41018bd96a089f1cf81c
třetí osoby,poskytnou,součinnost likvidátorovi,d4c9bf637b8c41018bd96a089f1cf81c
třetí osoby,poskytnou,součinnost insolvenčnímu správci,d4c9bf637b8c41018bd96a089f1cf81c
likvidátor,nabývá,působnosti statutárního orgánu,d4c9bf637b8c41018bd96a089f1cf81c
likvidátor,odpovídá,za řádný výkon funkce,d4c9bf637b8c41018bd96a089f1cf81c
likvidátor,nabídne,likvidační podstatu,ca75167e6a1345988e2ccd69991f3d21
věřitelům,náleží,podíl určený poměrem výše jejich pohledávek,ca75167e6a1345988e2ccd69991f3d21
pohledávky,zanikají,ve zbytku,ca75167e6a1345988e2ccd69991f3d21
pohledávka,považuje se,za zaniklou,ca75167e6a1345988e2ccd69991f3d21
likvidační podstata,přechází,na stát,ca75167e6a1345988e2ccd69991f3d21
likvidátor,zveřejní,oznámení podle odstavce 1,e448754d72204841a85c61762513840a
likvidátor,zveřejní,výzvu pro věřitele,e448754d72204841a85c61762513840a
věřitelé,přihlásí,své pohledávky,e448754d72204841a85c61762513840a
lhůta,nesmí být kratší než,tři měsíce od druhého zveřejnění,e448754d72204841a85c61762513840a
likvidátor,sestaví,zahajovací rozvahu,e448754d72204841a85c61762513840a
likvidátor,vyhotoví,konečnou zprávu,459c419667154323a5e535948302a69a
likvidátor,uvede,jak bylo s likvidační podstatou naloženo,459c419667154323a5e535948302a69a
likvidátor,uvede,návrh na použití likvidačního zůstatku,459c419667154323a5e535948302a69a
likvidátor,sestaví,účetní závěrku,459c419667154323a5e535948302a69a
likvidátor,připojuje,podpisový záznam,459c419667154323a5e535948302a69a
korporaci,vytváří,společenství osob,0f0130439923481c8a8a71a5f7842946
právnickou osobu,hledí se,korporaci,0f0130439923481c8a8a71a5f7842946
korporace,může mít,jediného člena,0f0130439923481c8a8a71a5f7842946
jediný člen korporace,nemůže ukončit,členství,0f0130439923481c8a8a71a5f7842946
soud,zruší,korporaci,0f0130439923481c8a8a71a5f7842946
soud,rozhodne o,její,0f0130439923481c8a8a71a5f7842946
likvidační zůstatek,lze použít,jen,654fa2621697452c8ded428c60a78cd9
likvidace,končí,použitím likvidačního zůstatku,654fa2621697452c8ded428c60a78cd9
likvidace,končí,převzetím likvidační podstaty věřiteli,654fa2621697452c8ded428c60a78cd9
likvidace,končí,jejím odmítnutím,654fa2621697452c8ded428c60a78cd9
likvidátor,podá,návrh na výmaz právnické osoby z veřejného rejstříku,654fa2621697452c8ded428c60a78cd9
spolek,založí,zakladatelé,650544db18904edcbd4f180fadc385c6
stanovy,obsahují,název a sídlo spolku,650544db18904edcbd4f180fadc385c6
stanovy,obsahují,účel spolku,650544db18904edcbd4f180fadc385c6
stanovy,obsahují,práva a povinnosti členů vůči spolku,650544db18904edcbd4f180fadc385c6
stanovy,obsahují,určení statutárního orgánu,650544db18904edcbd4f180fadc385c6
členství ve spolku,splňuje,podmínky,95bc9e9d2692491c97525dd15efd8bd0
členství ve spolku,zapíše se do,listiny přítomných,95bc9e9d2692491c97525dd15efd8bd0
členství ve spolku,podepíše se k,údaji o svém jménu a bydlišti nebo sídlu,95bc9e9d2692491c97525dd15efd8bd0
listina přítomných,ověří,svolatel nebo osoba jím pověřená,95bc9e9d2692491c97525dd15efd8bd0
spolek,mohou založit,alespoň tři osoby vedené společným zájmem,efe60f7f594d4960ace5bf6684e727fb
spolek,považuje se za,samo­správný a dobrovolný svazek členů,efe60f7f594d4960ace5bf6684e727fb
spolky,vyjádří,svazovou povahu,efe60f7f594d4960ace5bf6684e727fb
nikdo,nesmí být nucen,k účasti ve spolku,efe60f7f594d4960ace5bf6684e727fb
nikomu,nesmí být bráněno,vystoupit z něho,efe60f7f594d4960ace5bf6684e727fb
hlavní spolek,zrušuje,pobočný spolek,1a2143f3239943e4b5b326062a11829b
hlavní spolek,nezanikne,všechny pobočné spolky,1a2143f3239943e4b5b326062a11829b
členství,váže se,osobu člena,1a2143f3239943e4b5b326062a11829b
členství,nepřechází na,jeho právního nástupce,1a2143f3239943e4b5b326062a11829b
členství,vzniknout,přijetím za člena,1a2143f3239943e4b5b326062a11829b
členství ve spolku,zaniká,vystoupením,65df8ffff4934b888280d08036442873
členství ve spolku,zaniká,vyloučením,65df8ffff4934b888280d08036442873
členství ve spolku,zaniká,dalšími způsoby uvedenými ve stanovách nebo v zákoně,65df8ffff4934b888280d08036442873
členství,zanikne,pokud člen nezaplatí členský příspěvek,65df8ffff4934b888280d08036442873
členství,zanikne,pokud člen nezaplatí člensk,65df8ffff4934b888280d08036442873
spolek,považuje se,zapsaný do veřejného rejstříku,0241b9a620274fae92b3b30763c4c289
spolek,pokračuje,v činnosti,0241b9a620274fae92b3b30763c4c289
pobočný spolek,se odvozuje od,právní osobnosti hlavního spolku,0241b9a620274fae92b3b30763c4c289
pobočný spolek,může mít,práva,0241b9a620274fae92b3b30763c4c289
pobočný spolek,může mít,povinnosti,0241b9a620274fae92b3b30763c4c289
stavební zákon,volí,členy statutárního orgánu,feac6ddb87e642d7b90c577da3be8bba
stavební zákon,odvolává,členy statutárního orgánu,feac6ddb87e642d7b90c577da3be8bba
usnesení členské schůze,se hledí,jako by nebylo přijato,feac6ddb87e642d7b90c577da3be8bba
usnesení,se hledí,jako by nebylo přijato,feac6ddb87e642d7b90c577da3be8bba
tento orgán,nemá,působnost rozhodnout,feac6ddb87e642d7b90c577da3be8bba
člen,musí mít,příležitost se s návrhem na vyloučení seznámit,8f0cf09184004b8186de35781c8105a7
člen,musí mít,žádat o jeho vysvětlení,8f0cf09184004b8186de35781c8105a7
člen,musí uvést,"vše, co mu je k prospěchu",8f0cf09184004b8186de35781c8105a7
člen,může navrhnout,přezkoumání rozhodnutí o jeho vyloučení,8f0cf09184004b8186de35781c8105a7
příslušný orgán,zruší,rozhodnutí o v,8f0cf09184004b8186de35781c8105a7
člen,je oprávněn,účastnit se zasedání,9dedc4277b9f459ba2d7b17320b9d8aa
člen,požadovat,vysvětlení záležitostí spolku,9dedc4277b9f459ba2d7b17320b9d8aa
vysvětlení,vztahuje se k,předmětu zasedání členské schůze,9dedc4277b9f459ba2d7b17320b9d8aa
člen,požaduje,sdělení o skutečnostech,9dedc4277b9f459ba2d7b17320b9d8aa
skutečnosti,zakazuje,zákon uveřejnit,9dedc4277b9f459ba2d7b17320b9d8aa
členská schůze,je,nejvyšším orgánem spolku,574a10a07bb44016b0d079a09f8790d5
statutární orgán spolku,svolává,členskou schůzi,574a10a07bb44016b0d079a09f8790d5
statutární orgán spolku,svolá,zasedání členské schůze,574a10a07bb44016b0d079a09f8790d5
zasedání členské schůze,se svolá,vhodným způsobem,574a10a07bb44016b0d079a09f8790d5
zasedání členské schůze,se svolá,ve lhůtě určené,574a10a07bb44016b0d079a09f8790d5
spolek,má,právo na přiměřené zadostiučinění,4650372fbebe4d8b9382df7e0eb54da5
soud,nepřizná,právo na zadostiučinění členu spolku,4650372fbebe4d8b9382df7e0eb54da5
členové kontrolní komise,musí mít,alespoň tři členy,4650372fbebe4d8b9382df7e0eb54da5
členská schůze,volí a odvolává,členy kontrolní komise,4650372fbebe4d8b9382df7e0eb54da5
členství v kontrolní komisi,není slučitelné s,člen,4650372fbebe4d8b9382df7e0eb54da5
členská schůze,svolá,náhradní zasedání,7c8ea379c5e1434797e96ea89003ffe9
pozvánka,musí být zřejmé,náhradní zasedání,7c8ea379c5e1434797e96ea89003ffe9
náhradní zasedání členské schůze,se musí konat,nejpozději do šesti týdnů,7c8ea379c5e1434797e96ea89003ffe9
členská schůze,může jednat,o záležitostech zařazených na pořad předchozího zasedání,7c8ea379c5e1434797e96ea89003ffe9
statutární orgán spolku,zajišťuje,vyhotovení zápisu ze zasedání do třiceti dnů od jejího ukončení,cbbed5a059b741468f25b505968a73ab
"ten, kdo zasedání předsedal",vyhotoví,zápis,cbbed5a059b741468f25b505968a73ab
členská schůze,pověřila,"ten, kdo zasedání předsedal",cbbed5a059b741468f25b505968a73ab
zápis,musí být patrné,kdo zasedání svolal,cbbed5a059b741468f25b505968a73ab
spolek,vyvíjí,činnost zakázanou v § 145,942874e4d3f04c15aba73d312bc84668
spolek,vyvíjí,činnost v rozporu s § 217,942874e4d3f04c15aba73d312bc84668
spolek,nutí,třetí osoby k členství ve spolku,942874e4d3f04c15aba73d312bc84668
spolek,nutí,třetí osoby k účasti na jeho činnosti,942874e4d3f04c15aba73d312bc84668
spolek,nutí,třetí osoby k jeho podpoře,942874e4d3f04c15aba73d312bc84668
kontrolní komise,může,pověřený člen nahlížet do dokladů spolku,6044a38ee9584f04bfece6e6397b757c
kontrolní komise,může,požadovat od členů dalších orgánů spolku vysvětlení k jednotlivým záležitostem,6044a38ee9584f04bfece6e6397b757c
rozhodčí komise,rozhoduje,sporné záležitosti náležející do spolkové samosprávy,6044a38ee9584f04bfece6e6397b757c
rozhodčí komise,rozhoduje,spory mezi členem a spolkem o placení členských příspěvků,6044a38ee9584f04bfece6e6397b757c
členská schůze,ohlásit,návrh smlouvy o fúzi,8d4ec9345a564586912e8dbeb494cb81
členská schůze,ohlásit,stanovy nástupnického spolku,8d4ec9345a564586912e8dbeb494cb81
členská schůze,ohlásit,výkaz majetku a závazků všech zúčastněných spolků ne starší než šest měsíců,8d4ec9345a564586912e8dbeb494cb81
členská schůze,ohlásit,zpráva vysvětlující hospodářské i právní důvody a důsledky fúze,8d4ec9345a564586912e8dbeb494cb81
příslušný orgán,provede,zápis fúze,08168ef519d44e578893cb56a3d374e1
příslušný orgán,vymaže,zanikající spolky,08168ef519d44e578893cb56a3d374e1
příslušný orgán,poznamená,právní nástupce,08168ef519d44e578893cb56a3d374e1
nástupnický spolek,poznamená,den účinnosti sloučení,08168ef519d44e578893cb56a3d374e1
nástupnický spolek,poznamená,názvy,08168ef519d44e578893cb56a3d374e1
zpráva,musí obsahovat,návrh smlouvy o rozdělení,cff5564b44fd46bb900e5da1853e4f81
zpráva,musí obsahovat,stanovy nástupnického spolku,cff5564b44fd46bb900e5da1853e4f81
zpráva,musí obsahovat,výkaz majetku a závazků všech zúčastněných spolků ne starší než šest měsíců,cff5564b44fd46bb900e5da1853e4f81
zpráva,musí obsahovat,projekt rozdělení,cff5564b44fd46bb900e5da1853e4f81
zpráva,musí obsahovat,výkaz majetku,cff5564b44fd46bb900e5da1853e4f81
návrh stanov nástupnických spolků,považuje se,rozhodný den,18aa3c24888745edb0b69a25f3205c25
